date,nav,mean_300,mean_250,mean_200,mean_50,mean_25,mean_10,mean_5,mean_3,mean_2
23-08-2016,244.9711,227.20982100000003,224.95566879999998,224.1160195,240.344866,244.692652,245.07813000000002,245.34726,245.21103333333335,244.95100000000002
24-08-2016,245.5785,227.269434,224.9771924,224.192232,240.65553599999998,244.79859199999999,245.07024,245.46988000000002,245.16016666666667,245.2748
25-08-2016,243.6228,227.32367400000004,224.9924624,224.26285,240.92729200000002,244.78171600000002,245.13792000000004,244.96688,244.72413333333336,244.60065
26-08-2016,243.1536,227.36629233333332,225.0024748,224.32974899999996,241.132402,244.81542000000002,245.08304000000004,244.45138000000003,244.1183,243.3882
29-08-2016,244.1324,227.42530266666668,225.02738920000002,224.4031785,241.38568999999998,244.856044,244.87082,244.29167999999999,243.63626666666667,243.643
30-08-2016,248.0643,227.49591433333336,225.0761292,224.506904,241.700576,244.95031200000003,245.12879000000004,244.91032,245.11676666666668,246.09834999999998
31-08-2016,249.1138,227.5646,225.1836368,224.61744649999997,241.99493999999999,245.127972,245.54363000000004,245.61738,247.10350000000003,248.58905
01-09-2016,248.8619,227.62961766666666,225.2806408,224.73290450000002,242.293596,245.27892,245.81604000000002,246.6652,248.67999999999998,248.98784999999998
02-09-2016,249.8083,227.69373666666667,225.39203279999998,224.86881449999998,242.61805800000002,245.40145999999996,246.22376,247.99613999999997,249.26133333333334,249.3351
06-09-2016,253.6945,227.762715,225.5015736,225.02993300000003,242.97934399999997,245.73412800000003,247.10011999999998,249.90856,250.78823333333332,251.7514
07-09-2016,253.243,227.82434966666668,225.60374639999998,225.182417,243.43632000000002,246.06581999999997,247.92730999999998,250.94429999999997,252.2486,253.46875
08-09-2016,254.3681,227.8778626666667,225.71419199999997,225.3359965,243.915004,246.45002,248.80626999999998,251.99516,253.7685333333333,253.80554999999998
09-09-2016,252.2064,227.92200333333332,225.83547639999998,225.495102,244.32943600000002,246.846948,249.66463,252.66406,253.2725,253.28725
12-09-2016,248.3492,227.95550899999998,225.9496064,225.61951849999997,244.625824,247.08373199999997,250.18419,252.37224,251.6412333333333,250.2778
14-09-2016,248.5113,227.98487966666661,226.053744,225.743576,244.88062200000002,247.20002799999997,250.62208,251.33560000000003,249.6889666666667,248.43025
15-09-2016,248.8998,228.01792299999997,226.1788528,225.8717095,245.118096,247.29556800000003,250.70562999999999,250.46696000000003,248.58676666666665,248.70555000000002
16-09-2016,250.5183,228.061135,226.3208328,226.0098085,245.36468800000003,247.490004,250.84608000000003,249.69700000000003,249.3098,249.70905
19-09-2016,250.869,228.10170499999998,226.44979880000002,226.1417295,245.63779200000002,247.80692400000004,251.04679000000002,249.42952,250.0957,250.69365
20-09-2016,249.9096,228.13218799999999,226.56133440000002,226.2615525,245.884124,248.05521200000004,251.05692000000005,249.7416,250.43230000000003,250.3893
21-09-2016,249.7709,228.16385766666664,226.67568839999998,226.37994999999998,246.14066599999998,248.195864,250.66456000000002,249.99352,250.1831666666667,249.84025000000003
22-09-2016,252.0868,228.19907566666666,226.79969880000002,226.5088935,246.356512,248.45995200000002,250.54894000000004,250.63092,250.5891,250.92885
23-09-2016,251.1712,228.227886,226.911592,226.6354895,246.522536,248.708184,250.22925,250.7615,251.00963333333334,251.62900000000002
26-09-2016,247.9574,228.247078,227.0157768,226.75592550000002,246.623074,248.780968,249.80435000000003,250.17918,250.40513333333334,249.5643
27-09-2016,247.3417,228.2780336666667,227.10866559999997,226.88392649999997,246.689102,248.845392,249.7036,249.66559999999998,248.82343333333333,247.64955
28-09-2016,247.9426,228.31385799999998,227.1952552,227.01955900000002,246.781332,248.96586,249.64673,249.29994000000002,247.74723333333336,247.64215000000002
29-09-2016,243.8863,228.33363233333333,227.2664976,227.144316,246.80756000000002,248.922468,249.14538000000002,247.65983999999997,246.39019999999996,245.91445
30-09-2016,244.2203,228.346074,227.357598,227.282414,246.833366,248.86814,248.51558,246.26966000000002,245.34973333333335,244.0533
03-10-2016,247.5016,228.37020233333334,227.45599120000003,227.427684,246.90250400000002,249.023292,248.17883999999998,246.17849999999999,245.20273333333333,245.86095
04-10-2016,248.2946,228.38882933333332,227.5561872,227.58583600000003,247.022176,249.228932,248.01733999999996,246.36908000000003,246.67216666666664,247.8981
05-10-2016,247.3065,228.39701333333335,227.6609156,227.73453600000002,247.10597,249.355896,247.77089999999998,246.24186,247.70090000000002,247.80055
06-10-2016,246.3078,228.40138133333332,227.7561244,227.870976,247.11797400000003,249.285636,247.19299999999998,246.72616000000002,247.30296666666666,246.80714999999998
07-10-2016,245.9158,228.40544866666667,227.83691199999998,227.99800449999998,247.142844,249.157716,246.66746000000003,247.06526,246.51003333333333,246.1118
10-10-2016,246.0978,228.41684033333334,227.9162032,228.11270100000002,247.16303600000003,249.047152,246.4815,246.78449999999998,246.1071333333333,246.0068
13-10-2016,242.2741,228.40625633333335,227.9608376,228.220545,247.073622,248.74578400000001,245.97473999999997,245.5804,244.7625666666667,244.18595
14-10-2016,242.5386,228.40018166666667,228.0014544,228.3204515,247.01683799999998,248.299548,245.43434000000002,244.62682,243.63683333333336,242.40635
17-10-2016,241.2872,228.39728100000002,228.03350480000003,228.42031050000003,246.94356800000003,247.821316,245.17442999999997,243.62269999999998,242.03330000000003,241.9129
18-10-2016,245.818,228.424998,228.0902212,228.53170250000002,246.964666,247.479312,245.3342,243.60314000000002,243.21460000000002,243.5526
19-10-2016,245.2387,228.45364433333336,228.1365808,228.64069349999997,247.023776,247.200604,245.10791,243.43132,244.11463333333336,245.52835
20-10-2016,246.5028,228.48357166666668,228.1940056,228.7476455,247.10523999999998,247.12674800000002,244.92873,244.27705999999998,245.85316666666668,245.87075
21-10-2016,246.2539,228.50869733333334,228.2524332,228.8514085,247.11823999999996,247.036452,244.82347,245.02012,245.99846666666667,246.37835
24-10-2016,247.1709,228.52542066666666,228.3168852,228.96487000000002,247.13143200000002,246.96729599999998,244.90978,246.19686000000002,246.64253333333332,246.7124
25-10-2016,246.4071,228.53754366666666,228.37038720000004,229.0677405,247.14642600000002,246.802848,244.95890999999997,246.31468,246.61063333333334,246.789
26-10-2016,244.1885,228.5455563333333,228.4072372,229.15767400000001,247.17127600000003,246.535628,244.76798,246.10464000000002,245.92216666666664,245.2978
27-10-2016,244.8781,228.55161800000002,228.4415476,229.27413350000003,247.19479000000004,246.33436799999998,245.02838000000003,245.7797,245.1579,244.5333
28-10-2016,245.0999,228.55633033333336,228.47876680000002,229.39353200000002,247.171696,246.14752800000002,245.28451,245.5489,244.72216666666668,244.98899999999998
01-11-2016,244.5918,228.5610443333333,228.5144668,229.517859,247.15384000000003,245.847728,245.61497,245.03308,244.8566,244.84584999999998
02-11-2016,241.5514,228.55940033333331,228.5316024,229.650759,247.08556000000002,245.462936,245.18831,244.06194,243.74769999999998,243.0716
03-11-2016,240.7841,228.56176200000002,228.5493876,229.776306,246.97848599999998,245.176004,244.74285,243.38106000000002,242.30910000000003,241.16775
04-11-2016,239.4221,228.56952066666665,228.56541479999999,229.89969100000002,246.85230600000003,244.85922000000002,244.03478,242.28986,240.58586666666667,240.10309999999998
07-11-2016,241.0283,228.58151399999997,228.5951784,230.03722399999998,246.774254,244.582648,243.51222,241.47554,240.41150000000002,240.2252
08-11-2016,242.1771,228.58278633333336,228.6364904,230.17312,246.718374,244.51427999999999,243.01284,240.99259999999998,240.87583333333336,241.6027
09-11-2016,239.2303,228.579562,228.67206760000002,230.2977385,246.59141000000002,244.31468,242.29516000000004,240.52838000000003,240.8119,240.7037
10-11-2016,241.5365,228.58533266666666,228.7202168,230.44748349999998,246.54968399999998,244.076076,242.02996,240.67886,240.9813,240.3834
11-11-2016,235.4649,228.56804733333334,228.74298119999997,230.578292,246.39591000000001,243.562888,241.08864,239.88742000000002,238.74389999999997,238.5007
15-11-2016,230.9834,228.54497933333332,228.7491288,230.67424549999998,246.13293,242.909964,239.67699,237.87844,235.9949333333333,233.22415
16-11-2016,230.931,228.528485,228.763576,230.78788550000002,245.79026399999998,242.294892,238.31091,235.62921999999998,232.45976666666664,230.9572
17-11-2016,230.3132,228.55540600000003,228.7768076,230.90260600000002,245.414252,241.670788,237.18708999999998,233.8458,230.74253333333334,230.6221
18-11-2016,229.6378,228.57216233333335,228.7922776,230.9936595,245.02977,241.012388,236.07246,231.46606000000003,230.294,229.9755
21-11-2016,226.277,228.58655133333335,228.80688039999998,231.065603,244.559144,240.37250400000002,234.75795,229.62848,228.74266666666665,227.9574
22-11-2016,227.9816,228.59212566666667,228.83292360000002,231.14580450000003,244.04488600000002,239.79022400000002,233.45328,229.02812,227.96546666666666,227.1293
23-11-2016,228.7739,228.595706,228.8570344,231.230949,243.555504,239.289692,232.11296,228.5967,227.6775,228.37775
24-11-2016,227.1036,228.59686233333335,228.87084000000002,231.290535,243.01021400000002,238.541116,230.90028999999998,227.95477999999997,227.95303333333334,227.93875
25-11-2016,231.0494,228.62740933333333,228.9134964,231.3718025,242.587074,237.973544,229.85158,228.2371,228.97563333333335,229.0765
28-11-2016,231.342,228.66582699999998,228.9450008,231.46675450000004,242.24693000000002,237.36711200000002,229.43929000000003,229.25009999999997,229.83166666666668,231.1957
29-11-2016,231.7258,228.69665666666668,228.97710479999998,231.5771215,241.91122,236.785988,229.51353,229.99894,231.37239999999997,231.53390000000002
30-11-2016,233.9826,228.75119,229.0199428,231.693846,241.612876,236.258456,229.81869,231.04068,232.35013333333333,232.8542
01-12-2016,233.1743,228.81169333333335,229.061046,231.7945405,241.26599599999997,235.729144,230.10479999999998,232.25482000000002,232.9609,233.57844999999998
02-12-2016,230.3093,228.85063266666668,229.084344,231.8950955,240.85480199999998,235.173976,230.17195,232.10680000000002,232.48873333333333,231.7418
05-12-2016,231.337,228.88167033333337,229.105912,232.01226549999998,240.48335,234.632332,230.67795,232.1058,231.60686666666666,230.82315
06-12-2016,231.7157,228.91678133333335,229.1284092,232.1426035,240.12224600000002,234.09696399999996,231.05136,232.10378,231.12066666666666,231.52634999999998
07-12-2016,230.361,228.947704,229.1446608,232.30089699999996,239.68773,233.527732,231.21007,231.37945999999997,231.13789999999997,231.03834999999998
08-12-2016,234.3307,228.98481333333334,229.17857560000002,232.477589,239.35092,233.238904,231.93277999999995,231.61074,232.1358,232.34584999999998
09-12-2016,234.7908,229.02774533333334,229.222258,232.63222699999997,239.08758799999998,232.999172,232.30692,232.50704000000002,233.16083333333333,234.56074999999998
12-12-2016,232.7629,229.0565566666667,229.2663436,232.79232499999998,238.79601200000002,232.732804,232.44901,232.79222,233.96146666666667,233.77685
13-12-2016,234.3549,229.08342233333335,229.3204988,232.95216549999998,238.524258,232.46586799999997,232.71192000000002,233.32006,233.96953333333332,233.5589
14-12-2016,233.5216,229.10824200000002,229.3788456,233.096305,238.316964,232.11964799999998,232.66582,233.95218,233.54646666666667,233.93824999999998
15-12-2016,232.791,229.14606133333334,229.4436068,233.23422300000001,238.08837799999998,231.86207599999997,232.62749000000002,233.64424,233.55583333333334,233.1563
16-12-2016,232.5336,229.17816233333332,229.4999508,233.36742049999998,237.789018,231.50196,232.84991999999997,233.19279999999998,232.94873333333337,232.66230000000002
19-12-2016,231.5322,229.20578433333333,229.5594228,233.511913,237.45377,231.34465200000002,232.86944,232.94666,232.28560000000002,232.03289999999998
20-12-2016,230.951,229.23853966666667,229.6129608,233.6673405,237.12666000000002,231.34335600000003,232.79297000000003,232.26588,231.67226666666667,231.2416
21-12-2016,230.3799,229.26478733333332,229.6584012,233.82476200000002,236.808102,231.321312,232.79486000000003,231.63754,230.9543666666667,230.66545
22-12-2016,228.0922,229.27269833333335,229.6887296,233.96309999999997,236.45163,231.23247200000003,232.17101000000002,230.69778000000002,229.80769999999998,229.23604999999998
23-12-2016,228.6223,229.28052266666666,229.71058480000002,234.1106575,236.10211999999999,231.191852,231.55416,229.91552000000001,229.03146666666666,228.35725
26-12-2016,226.5913,229.26544199999998,229.7341288,234.21469349999998,235.78846400000003,231.204424,230.93699999999998,228.92734000000002,227.7686,227.6068
27-12-2016,230.1148,229.25787666666665,229.7643588,234.31625799999998,235.53998800000002,231.28975199999996,230.51299,228.76010000000002,228.4428,228.35305
28-12-2016,230.0874,229.24725266666667,229.7994468,234.401928,235.315992,231.34229200000001,230.16956999999996,228.7016,228.93116666666666,230.1011
29-12-2016,231.443,229.2465996666667,229.8310604,234.4926925,235.028492,231.515868,230.03477000000004,229.37176,230.5484,230.7652
30-12-2016,233.7134,229.24681499999997,229.872152,234.59425900000002,234.797986,231.622428,230.15275000000003,230.38998,231.74793333333335,232.5782
02-01-2017,233.44,229.25112633333333,229.9054624,234.6886315,234.53673000000003,231.706348,230.34353000000002,231.75972000000002,232.86546666666666,233.57670000000002
03-01-2017,233.8563,229.25849066666666,229.9388824,234.79246000000003,234.288778,231.791568,230.63406,232.50802000000004,233.6699,233.64815
04-01-2017,233.7672,229.26752166666668,229.9760368,234.8917755,234.020704,231.782952,230.97278999999997,233.24398000000002,233.68783333333332,233.81175000000002
05-01-2017,235.9075,229.277108,230.01633479999998,234.996431,233.810712,231.89228000000003,231.75432,234.13688000000002,234.5103333333333,234.83735000000001
06-01-2017,234.8674,229.27674599999997,230.0509972,235.1068,233.62428999999997,232.07460399999997,232.37883000000002,234.36768,234.84736666666666,235.38745
09-01-2017,234.5717,229.27098333333333,230.1029392,235.20965500000003,233.41816199999997,232.203992,233.17687,234.59402,235.11553333333333,234.71955
10-01-2017,236.0804,229.2719343333333,230.16238,235.319472,233.237772,232.37858,233.77343000000002,235.03884,235.17316666666667,235.32605
11-01-2017,238.1807,229.28031400000003,230.2361972,235.42792149999997,233.10954999999998,232.691368,234.58276,235.92154,236.2776,237.13055
12-01-2017,239.1104,229.28645699999998,230.3327532,235.52635550000002,233.06073,232.882556,235.34949999999998,236.56212,237.79049999999998,238.64555000000001
13-01-2017,239.0304,229.29543233333334,230.426176,235.62239849999997,233.02565600000003,233.05214,235.88119999999998,237.39472,238.77383333333333,239.0704
16-01-2017,239.4631,229.30892499999996,230.525048,235.720298,233.02647599999997,233.32014799999996,236.48350999999997,238.373,239.20129999999997,239.24675
17-01-2017,239.0074,229.32699166666663,230.6269908,235.8319705,232.98605799999999,233.50624800000003,236.99862,238.95839999999998,239.16696666666667,239.23525
18-01-2017,239.1977,229.351487,230.72379,235.9474595,232.92647,233.733292,237.54167,239.1618,239.2227333333333,239.10255
19-01-2017,239.6398,229.3824996666667,230.82512279999997,236.04598149999998,232.93465999999998,234.007244,237.9149,239.26767999999998,239.28163333333336,239.41875
20-01-2017,237.2574,229.40836033333335,230.9278024,236.13244999999998,232.84907800000002,234.19619600000001,238.15390000000002,238.91307999999998,238.69830000000002,238.4486
23-01-2017,237.999,229.4357776666667,231.04258560000002,236.22572950000003,232.89976,234.45486799999998,238.49662999999995,238.62026,238.2987333333333,237.6282
24-01-2017,240.2424,229.471764,231.15638439999998,236.32463799999996,233.08494000000002,234.82652399999998,238.91282999999999,238.86726,238.4996,239.1207
25-01-2017,243.1326,229.52447533333336,231.29610280000003,236.460122,233.328972,235.33663199999998,239.40802,239.65424,240.458,241.6875
27-01-2017,244.6457,229.58327666666665,231.44520920000002,236.6024505,233.615622,235.998772,239.96155,240.65542,242.6735666666667,243.88915
30-01-2017,244.3571,229.64523266666666,231.5769292,236.75260899999998,233.91000799999998,236.628164,240.49421999999998,242.07536,244.04513333333333,244.5014
31-01-2017,242.6714,229.71204966666667,231.70006160000003,236.894843,234.237896,237.271368,240.81505,243.00984,243.8914,243.51425
01-02-2017,246.9001,229.79681399999996,231.83989680000002,237.04323800000003,234.616266,237.94278000000003,241.60432,244.34138,244.64286666666666,244.78575
02-02-2017,247.6887,229.87995566666666,231.9836716,237.190261,234.994562,238.646832,242.45342,245.25260000000003,245.75340000000003,247.2944
03-02-2017,247.809,229.96047833333336,232.11416200000002,237.317082,235.40866999999997,239.301472,243.27033999999998,245.88526000000002,247.4659333333333,247.74885
06-02-2017,249.5364,230.05764866666664,232.253124,237.44434099999998,235.77841,239.934392,244.49823999999998,246.92111999999997,248.34470000000002,248.6727
07-02-2017,248.6866,230.14171766666666,232.39846400000002,237.566153,236.12530199999998,240.544256,245.567,248.12416000000002,248.6773333333333,249.11149999999998
08-02-2017,248.2721,230.22362533333333,232.5529428,237.6843275,236.456228,241.120888,246.36997000000002,248.39856,248.83169999999998,248.47935
09-02-2017,248.6181,230.30810866666667,232.70486440000002,237.80606650000001,236.74893799999998,241.714924,246.91852000000003,248.58444,248.52560000000003,248.4451
10-02-2017,248.6568,230.39396966666666,232.84735,237.93492149999997,237.05858800000001,242.22489599999997,247.31963000000002,248.754,248.51566666666668,248.63745
13-02-2017,248.8056,230.475039,233.0017792,238.05030599999998,237.428514,242.782424,247.76448,248.60783999999998,248.6935,248.7312
14-02-2017,248.6974,230.55088033333334,233.16495680000003,238.1626855,237.77572200000003,243.347452,248.36708,248.60999999999999,248.71993333333333,248.7515
15-02-2017,247.1545,230.62109066666667,233.3309824,238.28737700000002,238.084498,243.790416,248.39252000000002,248.38647999999998,248.21916666666667,247.92595
16-02-2017,248.4461,230.69491733333334,233.5299576,238.41837900000002,238.44620000000003,244.20103200000003,248.46825999999996,248.35208000000003,248.09933333333333,247.8003
17-02-2017,249.9062,230.77509799999999,233.73361319999998,238.564055,238.75771,244.632864,248.67798000000002,248.60196000000002,248.50226666666666,249.17615
20-02-2017,251.5866,230.867486,233.9245068,238.7271255,239.093626,245.13511200000002,248.88299999999998,249.15816,249.97963333333334,250.7464
21-02-2017,252.4563,230.96986866666668,234.1313588,238.90009849999998,239.487494,245.65484,249.25997,249.90994,251.31636666666668,252.02145000000002
22-02-2017,253.3534,231.07832633333334,234.3352252,239.070598,239.867464,246.22868,249.7681,251.14971999999997,252.46543333333332,252.90485
23-02-2017,253.5981,231.19387033333334,234.53084280000002,239.2437855,240.268994,246.804696,250.2661,252.18012,253.13593333333333,253.47575
27-02-2017,252.8959,231.31485433333336,234.7215968,239.3935055,240.67109200000002,247.33494000000002,250.69001000000003,252.77806,253.28246666666666,253.247
28-02-2017,252.2887,231.42765799999998,234.9071752,239.536565,241.066194,247.93619199999998,251.03831999999997,252.91848,252.92756666666665,252.59230000000002
01-03-2017,254.3898,231.55341,235.1141996,239.6977365,241.52334600000003,248.591824,251.60756,253.30518,253.19146666666666,253.33925
02-03-2017,253.1253,231.67193933333334,235.3272388,239.8442245,241.96683199999998,249.10714,252.20463999999998,253.25956000000002,253.26793333333333,253.75755
03-03-2017,253.0606,231.78540866666668,235.5438988,240.003415,242.42044599999997,249.50426,252.66609000000003,253.15205999999998,253.52523333333332,253.09295
06-03-2017,254.9348,231.90015766666667,235.76193959999998,240.16490050000002,242.957298,249.915824,253.16895,253.55983999999998,253.7069,253.9977
07-03-2017,254.5069,232.00465233333335,235.98352400000002,240.31903999999997,243.47499,250.321816,253.46098,254.00348,254.16743333333332,254.72084999999998
08-03-2017,253.6484,232.11446266666667,236.1749812,240.47189749999998,244.016132,250.760896,253.58019,253.85520000000002,254.36336666666668,254.07765
09-03-2017,253.9311,232.219042,236.351498,240.6393935,244.492458,251.042136,253.63795999999996,254.01636,254.02880000000002,253.78975
10-03-2017,254.0761,232.32824433333332,236.5159888,240.811861,244.972232,251.29763200000002,253.68576000000002,254.21945999999997,253.88520000000003,254.0036
14-03-2017,258.6137,232.44515800000002,236.69728320000002,241.0101305,245.515646,251.72982,254.25753999999998,254.95524,255.5403,256.3449
15-03-2017,258.2257,232.56110866666668,236.87658560000003,241.2032095,246.005892,252.077392,254.85124000000002,255.699,256.97183333333334,258.41970000000003
16-03-2017,259.9254,232.67715199999995,237.0580252,241.3798115,246.5356,252.52694400000001,255.40479999999997,256.95439999999996,258.9216,259.07555
17-03-2017,260.4743,232.79372866666668,237.24756,241.537367,247.06795999999997,253.015032,256.13970000000006,258.26304,259.5418,260.19985
20-03-2017,259.3341,232.90991366666668,237.42928,241.676785,247.579298,253.443672,256.76705000000004,259.31464,259.9112666666667,259.9042
21-03-2017,259.0437,233.02061600000002,237.6055492,241.809886,248.042022,253.85914800000003,257.17794,259.40063999999995,259.61736666666667,259.1889
22-03-2017,256.2846,233.12089199999997,237.7795132,241.9317035,248.47036600000004,254.158308,257.35571,259.01242,258.2208,257.66415
23-03-2017,257.7137,233.24131700000004,237.9543652,242.058677,248.93320600000004,254.51896,257.76224,258.57007999999996,257.6806666666667,256.99915
24-03-2017,258.4849,233.36553266666664,238.13183680000003,242.183903,249.381296,254.972176,258.21762,258.17220000000003,257.4944,258.09929999999997
27-03-2017,256.8881,233.48940499999998,238.29342599999998,242.30075699999998,249.755444,255.309856,258.49882,257.683,257.6955666666667,257.6865
28-03-2017,258.3866,233.63412233333332,238.44927800000002,242.42729300000002,250.140968,255.649072,258.47611,257.55158,257.9198666666667,257.63734999999997
29-03-2017,259.4519,233.7800463333333,238.6077984,242.54909650000002,250.549398,255.963684,258.59873000000005,258.18504,258.24219999999997,258.91925000000003
30-03-2017,260.4656,233.932448,238.770128,242.67550049999997,250.969448,256.284056,258.65275,258.73542,259.4347,259.95875
31-03-2017,260.229,234.08813899999998,238.9443524,242.81050599999998,251.39388,256.55908,258.62821999999994,259.08424,260.04883333333333,260.3473
03-04-2017,262.7609,234.247349,239.13099640000002,242.9637135,251.865144,256.925592,258.9709,260.2588,261.15183333333334,261.49495
05-04-2017,263.3193,234.41072466666665,239.304532,243.130085,252.33873400000002,257.34252799999996,259.39846,261.24534,262.1030666666666,263.0401
06-04-2017,262.9077,234.58179200000004,239.476308,243.2944485,252.85173999999998,257.767288,260.06077,261.93649999999997,262.9959666666666,263.1135
07-04-2017,260.9739,234.75402766666667,239.64283120000002,243.43482750000004,253.311238,258.030652,260.38678999999996,262.03815999999995,262.40029999999996,261.94079999999997
10-04-2017,259.8236,234.9141306666667,239.8002828,243.5766055,253.70286199999998,258.298584,260.52066,261.95708,261.2350666666666,260.39875
11-04-2017,261.6829,235.092397,239.9828712,243.72342,254.073868,258.643476,261.00014,261.74148,260.8268,260.75325
12-04-2017,260.4147,235.26921566666667,240.15981,243.8535155,254.389248,258.86267200000003,261.20295,261.16056,260.6404,261.0488
13-04-2017,258.821,235.42719533333332,240.3377924,243.97797500000001,254.67852600000003,259.035236,261.13986,260.34322000000003,260.30620000000005,259.61785
17-04-2017,258.3989,235.58223066666662,240.5144896,244.10204350000004,254.993076,259.225256,260.93319,259.82822000000004,259.2115333333333,258.60995
18-04-2017,257.5637,235.7343053333333,240.67586000000003,244.211711,255.206348,259.37056,260.66666,259.37624,258.2612,257.98130000000003
19-04-2017,257.7155,235.88754033333336,240.8335856,244.3483175,255.406884,259.516136,260.16212,258.58276,257.89270000000005,257.6396
20-04-2017,258.4659,236.03180533333332,240.97767,244.48847750000002,255.62002200000003,259.510224,259.67677999999995,258.193,257.9150333333333,258.09069999999997
21-04-2017,257.965,236.17570233333333,241.1131916,244.6208785,255.788594,259.499796,259.18251,258.0218,258.04879999999997,258.21545
24-04-2017,260.5067,236.33621933333333,241.2579216,244.755763,256.024996,259.52304799999996,259.13579,258.44336,258.9792,259.23585
25-04-2017,263.0216,236.51411666666667,241.4114592,244.892014,256.319986,259.62494,259.45559,259.53494,260.4977666666667,261.76415
26-04-2017,264.6843,236.694272,241.5731152,245.030305,256.64131000000003,259.838948,259.75573,260.9287,262.7375333333333,263.85294999999996
27-04-2017,263.7747,236.863403,241.73667079999998,245.15823500000002,256.943668,260.028188,260.09173,261.99046,263.8268666666666,264.22950000000003
28-04-2017,262.7994,237.03874000000002,241.8849536,245.286163,257.223544,260.28878000000003,260.48957,262.95734000000004,263.7528,263.28705
02-05-2017,262.8196,237.22179533333335,242.03134599999998,245.412296,257.505988,260.493016,260.93163999999996,263.41992,263.13123333333334,262.80949999999996
03-05-2017,262.5861,237.41158866666666,242.19282560000002,245.5405075,257.81462,260.657064,261.43388,263.33281999999997,262.7350333333333,262.70285
04-05-2017,264.6013,237.631252,242.36224800000002,245.65704150000002,258.137724,260.965592,262.12246,263.31622,263.33566666666667,263.5937
05-05-2017,262.2705,237.84217933333332,242.52824600000002,245.754044,258.38501,261.120948,262.50292,263.01538,263.1526333333333,263.4359
08-05-2017,262.8545,238.03881700000002,242.703774,245.85366400000004,258.610368,261.257052,262.99187,263.02639999999997,263.2421,262.5625
09-05-2017,262.9156,238.246058,242.8839896,245.94804050000002,258.819554,261.355052,263.23276,263.0456,262.68019999999996,262.88505
10-05-2017,265.6578,238.4569613333333,243.0696068,246.059674,259.065642,261.572204,263.49638,263.65994,263.80929999999995,264.2867
11-05-2017,265.6814,238.66025366666665,243.25648999999999,246.17520649999997,259.30730800000003,261.689024,263.59608999999995,263.87596,264.7516,265.6696
12-05-2017,265.1322,238.860003,243.42521119999998,246.2862175,259.552034,261.76153999999997,263.73184,264.4483,265.4904666666667,265.4068
15-05-2017,266.2992,239.06135333333333,243.5957008,246.39749,259.832244,261.8972,264.08182,265.13724,265.7042666666666,265.71569999999997
16-05-2017,268.5683,239.2811353333333,243.781352,246.5287765,260.115814,262.200976,264.65669,266.26778,266.6665666666667,267.43375000000003
17-05-2017,269.2335,239.512362,243.9629752,246.65936000000002,260.437978,262.57737199999997,265.32143,266.98292000000004,268.03366666666665,268.9009
18-05-2017,267.2524,239.74021799999997,244.1470948,246.76708399999998,260.721814,262.80015199999997,265.58653999999996,267.29712000000006,268.3514,268.24295
19-05-2017,267.5113,239.9638403333333,244.32658920000003,246.88127900000003,260.973344,263.08401599999996,266.11062000000004,267.77293999999995,267.9990666666667,267.38185
22-05-2017,268.4361,240.19492466666668,244.5056176,246.9980185,261.25192799999996,263.46862,266.66877999999997,268.20032000000003,267.7332666666667,267.9737
23-05-2017,266.6341,240.39775799999998,244.67984639999997,247.09746499999997,261.511642,263.798028,267.04063,267.81348,267.5271666666667,267.5351
24-05-2017,266.0708,240.58532100000002,244.862402,247.20093,261.754436,264.138312,267.08193,267.18094,267.047,266.35245
25-05-2017,269.99,240.775443,245.0640316,247.3261265,262.07271399999996,264.62929199999996,267.51279000000005,267.72846,267.56496666666663,268.0304
26-05-2017,272.4986,240.97280466666663,245.27818680000001,247.46480400000002,262.350412,265.1906,268.24943,268.72592000000003,269.5198,271.2443
29-05-2017,273.207,241.172161,245.4925752,247.61942299999998,262.650038,265.80028000000004,268.94021000000004,269.6801,271.8985333333333,272.8528
30-05-2017,273.6442,241.36909,245.688732,247.77549599999998,262.924414,266.32578,269.44780000000003,271.08212,273.1166,273.42560000000003
31-05-2017,273.5242,241.57053533333334,245.866976,247.9150975,263.185412,266.745884,269.87687,272.57280000000003,273.45846666666665,273.5842
01-06-2017,273.7338,241.76996766666667,246.0361092,248.05121000000003,263.473406,267.10786399999995,270.52501,273.32156,273.6340666666667,273.629
02-06-2017,274.92,241.96977966666668,246.20609520000002,248.197523,263.790932,267.553676,271.26588000000004,273.80584,274.05933333333337,274.3269
05-06-2017,275.6189,242.17919733333335,246.3808864,248.36088750000002,264.177618,268.066456,271.98416000000003,274.28822,274.75756666666666,275.26945
06-06-2017,274.5777,242.38112066666665,246.5499212,248.51526400000003,264.514898,268.53678,272.77851999999996,274.47492,275.0388666666667,275.0983
07-06-2017,275.2829,242.585007,246.71729399999998,248.66040550000002,264.850858,269.04465200000004,273.69973,274.82666,275.1598333333333,274.9303
08-06-2017,274.7737,242.77928333333335,246.8823196,248.806851,265.20857,269.451548,274.17810000000003,275.03463999999997,274.87809999999996,275.0283
09-06-2017,275.1984,242.96519933333335,247.05079560000001,248.958016,265.544806,269.96866400000005,274.44808,275.09031999999996,275.085,274.98605
12-06-2017,273.7405,243.14492833333333,247.2053928,249.09602950000001,265.830578,270.404104,274.50142999999997,274.71464000000003,274.5708666666667,274.46945
